learner_id,career_goal,current_skill_level,prior_experience_months,completed_modules_count,avg_quiz_score,avg_coding_challenge_score,time_spent_hours_per_week,preferred_learning_pace,score_python,score_statistics,score_ml_algorithms,score_deep_learning,score_sql,score_data_visualization,dropout_risk,next_best_module
LRN01539,ML Engineer,Beginner,1.9,3.0,45.3,54.3,4.4,Slow,39.3,24.7,37.6,4.5,17.9,24.6,1,Deep Learning Basics
LRN01540,Data Scientist,Beginner,2.7,2.0,59.2,55.2,8.3,Moderate,77.6,43.1,52.4,0.0,42.5,35.6,1,Deep Learning Basics
LRN01541,ML Engineer,Beginner,4.2,3.0,69.7,74.8,16.3,Fast,58.2,32.5,47.4,54.0,61.9,6.3,0,Statistics for DS
LRN01542,Data Analyst,Beginner,3.8,4.0,52.8,60.1,11.6,Moderate,65.3,32.8,36.1,35.5,53.2,60.0,1,Statistics for DS
LRN01543,Data Scientist,Advanced,36.6,34.0,85.4,76.8,6.9,Moderate,79.8,76.6,60.8,78.4,61.9,72.5,0,ML Algorithms Intro
LRN01544,Data Analyst,Intermediate,10.4,20.0,100.0,90.1,14.4,Moderate,58.9,59.8,61.3,30.6,86.9,59.1,0,Statistics for DS
LRN01545,Data Scientist,Beginner,3.2,5.0,48.1,62.6,11.0,Moderate,75.2,30.2,45.1,69.6,43.0,43.7,1,Statistics for DS
LRN01546,Data Scientist,Beginner,2.1,1.0,28.6,42.5,4.5,Moderate,53.3,64.3,48.3,46.1,35.1,31.5,1,Statistics for DS
LRN01547,Data Analyst,Advanced,27.1,13.0,75.8,72.1,12.0,Moderate,47.7,89.2,88.2,55.0,90.3,76.8,0,Python Foundations
LRN01548,ML Engineer,Beginner,3.6,1.0,68.3,78.8,0.5,Slow,52.6,45.3,41.0,71.9,46.7,51.3,1,ML Algorithms Intro
LRN01549,Data Scientist,Intermediate,17.3,15.0,45.6,50.4,9.2,Slow,79.8,60.0,68.5,31.4,74.0,72.2,1,Deep Learning Basics
LRN01550,Data Scientist,Beginner,0.9,2.0,33.7,44.2,0.5,Slow,56.7,48.5,44.6,0.0,29.3,55.7,1,ML Algorithms Intro
LRN01551,Data Analyst,Beginner,4.3,2.0,61.6,56.9,12.8,Fast,27.0,43.8,14.7,0.0,35.9,44.6,1,SQL for Analysts
LRN01552,Data Scientist,Intermediate,13.7,11.0,60.9,53.1,12.9,Moderate,60.4,77.9,95.2,38.1,54.0,59.3,0,Python Foundations
LRN01553,Data Scientist,Beginner,5.4,3.0,43.3,47.0,12.1,Moderate,45.6,52.1,60.3,24.3,63.5,34.9,1,Python Foundations
LRN01554,Data Scientist,Intermediate,5.4,5.0,81.1,74.9,7.5,Slow,69.9,79.0,64.7,64.0,77.5,68.3,1,ML Algorithms Intro
LRN01555,Data Analyst,Beginner,2.7,1.0,34.2,43.4,4.7,Moderate,33.6,53.5,65.0,10.2,68.5,53.4,1,Statistics for DS
LRN01556,ML Engineer,Intermediate,11.7,12.0,43.0,41.7,12.8,Fast,73.1,61.6,67.3,55.5,60.2,42.2,1,Deep Learning Basics
LRN01557,MLOps Engineer,Intermediate,9.2,18.0,44.2,51.9,10.0,Moderate,65.6,60.7,62.5,46.7,61.9,63.6,1,Deep Learning Basics
LRN01558,Data Scientist,Intermediate,13.6,12.0,73.7,65.9,11.1,Moderate,84.1,82.6,82.0,18.6,62.0,52.0,1,Deep Learning Basics
LRN01559,ML Engineer,Beginner,5.7,2.0,48.9,55.0,13.6,Fast,69.7,39.1,21.3,20.8,33.0,18.8,1,ML Algorithms Intro
LRN01560,MLOps Engineer,Intermediate,19.3,2.0,54.6,60.4,14.3,Fast,64.5,55.7,62.0,45.9,84.6,47.9,0,ML Algorithms Intro
LRN01561,MLOps Engineer,Advanced,25.4,35.0,62.6,60.0,12.6,Fast,65.3,79.6,88.0,63.2,72.1,58.3,0,Deep Learning Basics
LRN01562,ML Engineer,Beginner,0.3,2.0,40.9,42.3,14.0,Moderate,54.0,41.4,40.5,42.3,31.7,11.4,1,ML Algorithms Intro
LRN01563,MLOps Engineer,Beginner,0.4,2.0,61.7,68.1,2.6,Slow,47.8,19.8,48.1,58.2,78.4,55.5,1,Python Foundations
LRN01564,MLOps Engineer,Advanced,30.7,8.0,67.5,69.2,9.1,Moderate,71.4,77.3,80.9,47.0,97.4,91.8,0,Python Foundations
LRN01565,ML Engineer,Beginner,2.0,1.0,35.1,43.3,9.2,Moderate,47.2,26.3,47.8,20.2,30.0,73.4,1,Deep Learning Basics
LRN01566,Data Scientist,Intermediate,16.0,7.0,47.1,57.6,19.3,Fast,65.5,46.7,78.8,34.0,77.5,67.6,1,Statistics for DS
LRN01567,Data Analyst,Intermediate,0.0,11.0,59.5,60.0,1.1,Moderate,35.7,55.6,57.3,47.0,63.9,70.1,1,SQL for Analysts
LRN01568,Data Analyst,Beginner,2.9,2.0,50.1,50.3,12.5,Moderate,47.2,57.1,23.0,42.2,50.8,52.1,1,SQL for Analysts
LRN01569,Data Scientist,Intermediate,27.2,13.0,96.7,81.2,12.2,Fast,84.5,76.3,69.9,48.6,66.6,53.9,0,Statistics for DS
LRN01570,Data Scientist,Intermediate,32.6,11.0,68.3,65.3,19.5,Fast,55.7,77.0,86.6,32.8,68.9,67.0,0,Python Foundations
LRN01571,Data Scientist,Beginner,0.2,6.0,44.2,52.4,3.9,Moderate,55.8,21.1,58.4,29.5,56.1,55.3,1,Statistics for DS
LRN01572,ML Engineer,Advanced,25.2,8.0,92.9,89.3,15.7,Fast,91.8,84.6,76.1,80.8,74.5,71.0,0,Feature Engineering
LRN01573,ML Engineer,Beginner,1.7,3.0,55.4,56.9,8.9,Slow,61.7,35.2,29.7,45.8,61.9,9.9,1,ML Algorithms Intro
LRN01574,ML Engineer,Beginner,3.2,3.0,36.3,48.9,11.1,Moderate,58.0,60.0,29.4,34.9,39.5,39.7,1,ML Algorithms Intro
LRN01575,Data Analyst,Advanced,16.4,15.0,100.0,87.0,5.3,Moderate,70.3,72.9,73.6,45.3,88.3,65.2,0,Statistics for DS
LRN01576,Data Analyst,Beginner,5.5,3.0,44.6,45.7,12.9,Fast,28.1,39.8,25.1,0.0,58.0,36.6,1,Statistics for DS
LRN01577,ML Engineer,Advanced,42.9,33.0,83.5,70.6,13.8,Fast,82.1,85.7,78.9,68.9,61.9,89.5,0,Deep Learning Basics
LRN01578,ML Engineer,Beginner,2.8,3.0,53.3,53.0,8.0,Slow,56.2,47.1,49.7,66.4,44.6,13.0,1,ML Algorithms Intro
LRN01579,MLOps Engineer,Intermediate,32.3,19.0,70.2,61.4,5.4,Slow,65.3,74.1,53.7,51.2,76.2,80.1,0,Python Foundations
LRN01580,MLOps Engineer,Beginner,3.0,0.0,67.9,74.6,11.7,Moderate,64.0,36.5,36.6,39.4,30.3,41.2,1,SQL for Analysts
LRN01581,MLOps Engineer,Intermediate,21.6,8.0,56.2,59.3,9.2,Moderate,85.0,74.7,67.8,48.7,62.6,46.1,1,Deep Learning Basics
LRN01582,Data Scientist,Intermediate,11.2,19.0,76.8,60.3,15.2,Fast,74.7,82.1,86.6,47.2,58.2,56.1,0,Statistics for DS
LRN01583,Data Scientist,Advanced,13.2,34.0,82.5,83.5,6.3,Slow,93.6,87.2,64.0,100.0,69.4,70.4,0,ML Algorithms Intro
LRN01584,Data Scientist,Advanced,29.2,30.0,94.7,78.4,16.8,Fast,84.3,68.2,90.0,82.7,98.1,68.1,0,Statistics for DS
LRN01585,ML Engineer,Intermediate,37.7,18.0,61.8,60.6,8.5,Moderate,69.6,84.2,43.5,68.4,82.0,52.5,0,ML Algorithms Intro
LRN01586,MLOps Engineer,Intermediate,23.7,3.0,59.7,68.8,4.8,Moderate,55.4,56.6,41.7,48.6,45.5,53.2,1,ML Algorithms Intro
LRN01587,Data Scientist,Intermediate,20.5,16.0,76.0,70.6,6.9,Slow,46.9,71.4,56.4,48.5,64.1,50.8,0,Python Foundations
LRN01588,ML Engineer,Advanced,21.5,36.0,85.4,88.8,17.3,Fast,100.0,63.7,94.3,92.4,80.5,68.4,0,Statistics for DS
LRN01589,Data Scientist,Intermediate,26.2,9.0,52.7,58.4,7.2,Moderate,52.1,51.1,59.7,48.2,57.2,40.6,1,Python Foundations
LRN01590,Data Analyst,Advanced,13.5,48.5,100.0,93.9,12.5,Moderate,74.7,100.0,65.1,58.2,92.9,62.1,0,Statistics for DS
LRN01591,Data Analyst,Beginner,0.6,3.0,56.0,63.2,9.7,Moderate,28.8,22.7,18.7,21.1,80.9,22.5,1,Statistics for DS
LRN01592,Data Analyst,Intermediate,13.0,1.0,63.9,62.7,16.8,Fast,55.8,80.5,53.6,53.0,58.7,89.5,0,SQL for Analysts
LRN01593,MLOps Engineer,Intermediate,35.6,14.0,58.0,56.4,18.7,Fast,71.6,66.6,49.1,28.2,76.5,53.4,0,Deep Learning Basics
LRN01594,Data Scientist,Beginner,5.8,2.0,50.5,52.8,18.0,Fast,45.8,46.5,76.0,24.3,67.3,53.6,1,Python Foundations
LRN01595,ML Engineer,Beginner,2.3,4.0,54.9,52.0,9.9,Moderate,64.3,40.8,51.4,46.6,24.7,32.4,1,Deep Learning Basics
LRN01596,ML Engineer,Advanced,27.8,30.0,56.1,57.0,15.4,Fast,96.0,60.9,84.7,53.0,70.8,85.0,0,Deep Learning Basics
LRN01597,Data Analyst,Intermediate,3.2,9.0,70.6,67.4,15.0,Moderate,65.3,65.6,49.8,7.7,68.3,80.8,1,SQL for Analysts
LRN01598,Data Analyst,Beginner,3.1,5.0,54.8,64.0,6.8,Moderate,49.0,29.0,40.7,2.1,74.2,58.8,1,Statistics for DS
LRN01599,ML Engineer,Beginner,3.2,4.0,9.7,27.5,11.2,Moderate,80.8,41.5,65.0,54.0,49.4,56.9,1,Statistics for DS
LRN01600,Data Scientist,Beginner,4.2,2.0,47.9,62.2,8.7,Moderate,52.6,63.8,63.7,23.6,56.2,33.5,1,Python Foundations
LRN01601,MLOps Engineer,Intermediate,26.2,11.0,75.4,61.1,17.4,Fast,75.6,67.3,58.0,70.0,67.2,59.9,0,ML Algorithms Intro
LRN01602,Data Analyst,Advanced,37.9,30.0,88.7,74.6,19.7,Fast,96.3,57.1,82.0,62.5,52.1,77.9,0,SQL for Analysts
LRN01603,ML Engineer,Advanced,53.7,21.0,92.0,80.8,9.2,Moderate,100.0,91.8,89.0,70.8,87.4,58.5,0,Deep Learning Basics
LRN01604,ML Engineer,Intermediate,11.7,10.0,60.1,66.8,10.8,Moderate,58.2,60.0,78.4,37.9,58.8,46.6,0,Deep Learning Basics
LRN01605,Data Analyst,Intermediate,22.8,12.0,49.4,52.1,16.8,Fast,60.7,57.3,48.6,31.6,67.3,37.7,0,Statistics for DS
LRN01606,Data Scientist,Beginner,2.2,2.0,18.0,24.0,14.1,Moderate,73.2,62.8,42.2,38.8,47.4,41.5,1,ML Algorithms Intro
LRN01607,MLOps Engineer,Advanced,51.6,3.0,96.4,84.4,19.8,Moderate,87.1,80.4,96.2,82.0,80.1,71.3,0,Advanced ML Projects
LRN01608,Data Scientist,Beginner,3.6,3.0,55.5,51.5,6.1,Slow,64.8,41.1,64.4,33.3,54.4,34.6,1,Statistics for DS
LRN01609,Data Scientist,Beginner,3.1,1.0,62.5,55.5,7.7,Moderate,47.7,74.7,71.8,41.0,55.7,36.0,1,Python Foundations
LRN01610,Data Scientist,Advanced,58.7,15.0,69.1,75.4,19.3,Fast,79.5,81.2,86.1,92.5,61.9,78.9,0,Feature Engineering
LRN01611,Data Scientist,Advanced,9.0,7.0,92.1,60.3,13.5,Fast,90.2,79.8,79.4,71.9,90.5,77.0,0,Feature Engineering
LRN01612,ML Engineer,Beginner,1.4,1.0,22.5,34.5,8.9,Moderate,62.9,30.5,8.3,66.7,25.7,65.1,1,ML Algorithms Intro
LRN01613,ML Engineer,Intermediate,15.6,14.0,60.1,54.0,7.7,Moderate,69.9,85.1,52.3,50.0,61.7,55.9,1,ML Algorithms Intro
LRN01614,Data Scientist,Intermediate,5.0,11.0,66.9,63.7,11.3,Moderate,65.3,59.1,50.9,44.0,81.1,52.7,0,ML Algorithms Intro
LRN01615,ML Engineer,Beginner,2.4,3.0,54.9,52.6,7.6,Moderate,45.1,25.9,27.3,35.4,17.4,49.2,1,ML Algorithms Intro
LRN01616,Data Analyst,Beginner,2.4,1.0,70.2,65.7,18.3,Moderate,59.7,38.8,38.3,26.2,44.9,57.8,0,SQL for Analysts
LRN01617,Data Analyst,Beginner,5.0,2.0,41.4,48.5,10.8,Moderate,70.7,56.8,0.0,0.0,54.4,46.6,1,SQL for Analysts
LRN01618,ML Engineer,Intermediate,19.3,14.0,60.1,60.8,7.9,Moderate,46.2,69.6,61.5,54.7,61.9,33.8,1,Python Foundations
LRN01619,MLOps Engineer,Intermediate,27.3,12.0,51.2,58.1,14.5,Moderate,90.0,63.4,66.4,24.2,84.0,75.5,0,Deep Learning Basics
LRN01620,Data Analyst,Intermediate,20.7,16.0,54.7,50.8,13.8,Fast,58.8,82.2,70.0,42.3,76.7,71.4,0,Python Foundations
LRN01621,Data Analyst,Beginner,2.2,4.0,78.3,77.3,4.8,Moderate,46.6,52.2,10.6,30.3,37.2,24.9,1,Statistics for DS
LRN01622,Data Scientist,Advanced,44.8,22.0,91.4,84.1,11.6,Moderate,86.6,78.2,94.4,80.0,82.1,75.9,0,Statistics for DS
LRN01623,ML Engineer,Intermediate,24.6,3.0,81.7,72.4,0.5,Slow,82.0,67.7,79.9,67.8,50.9,48.3,0,Deep Learning Basics
LRN01624,Data Analyst,Advanced,67.1,17.0,60.1,72.3,8.5,Slow,100.0,89.1,87.9,81.1,99.8,80.7,0,Advanced ML Projects
LRN01625,Data Scientist,Beginner,75.73749999999998,3.0,45.0,52.1,9.3,Moderate,67.5,31.1,53.6,48.0,35.0,25.8,1,Statistics for DS
LRN01626,ML Engineer,Intermediate,3.2,8.0,75.5,71.1,9.2,Slow,88.0,72.5,66.6,60.2,51.7,54.7,0,Deep Learning Basics
LRN01627,Data Scientist,Advanced,5.9,14.0,72.4,70.8,13.2,Fast,55.4,90.5,54.4,79.2,70.4,74.5,0,Python Foundations
LRN01628,Data Analyst,Beginner,2.5,3.0,40.6,42.5,11.1,Fast,70.2,20.7,18.9,0.0,47.2,50.0,1,Statistics for DS
LRN01629,Data Analyst,Beginner,0.0,6.0,34.9,51.4,5.1,Slow,45.8,36.2,17.9,4.1,54.4,55.0,1,Statistics for DS
LRN01630,Data Scientist,Beginner,5.7,2.0,38.3,36.1,12.0,Fast,63.8,50.4,48.2,29.2,28.9,28.6,1,SQL for Analysts
LRN01631,Data Scientist,Beginner,3.9,3.0,45.7,52.6,10.5,Moderate,32.6,64.5,37.3,21.0,33.2,32.8,1,Python Foundations
LRN01632,MLOps Engineer,Intermediate,12.3,6.0,52.7,56.5,8.1,Moderate,54.7,29.3,58.9,41.2,66.8,54.7,1,Python Foundations
LRN01633,ML Engineer,Beginner,1.3,4.0,49.3,55.4,14.6,Fast,53.3,38.3,44.3,23.3,61.9,17.7,1,Deep Learning Basics
LRN01634,ML Engineer,Beginner,4.5,4.0,49.3,49.3,10.5,Moderate,49.9,53.7,58.9,48.0,54.1,22.6,1,ML Algorithms Intro
LRN01635,MLOps Engineer,Intermediate,8.0,16.0,60.1,66.9,5.9,Slow,77.5,70.4,58.5,49.5,62.3,41.4,0,Deep Learning Basics
LRN01636,Data Scientist,Beginner,1.5,5.0,32.6,40.3,7.4,Slow,63.0,44.7,69.6,33.0,34.3,29.6,1,Statistics for DS
LRN01637,Data Scientist,Beginner,1.9,2.0,46.6,45.3,7.1,Moderate,19.1,66.9,53.6,83.9,35.8,47.7,1,Python Foundations
LRN01638,MLOps Engineer,Intermediate,19.0,11.0,57.4,53.3,15.9,Fast,79.0,75.6,73.3,34.5,61.9,65.0,0,Deep Learning Basics
LRN01639,Data Analyst,Beginner,3.9,5.0,45.7,50.6,7.1,Moderate,41.8,43.3,0.0,17.2,37.4,33.6,1,SQL for Analysts
LRN01640,ML Engineer,Beginner,4.8,4.0,61.5,53.9,9.5,Moderate,50.5,55.1,39.3,63.7,56.9,39.8,0,ML Algorithms Intro
LRN01641,ML Engineer,Beginner,4.6,0.0,26.2,44.4,1.7,Slow,45.9,41.1,58.9,58.3,45.8,33.7,1,ML Algorithms Intro
LRN01642,Data Analyst,Beginner,3.0,4.0,77.6,77.0,14.7,Fast,48.0,62.9,25.5,26.9,75.0,27.8,1,Statistics for DS
LRN01643,Data Scientist,Intermediate,27.2,9.0,63.9,71.0,7.7,Moderate,47.9,46.8,65.5,60.1,74.7,58.9,0,Statistics for DS
LRN01644,Data Analyst,Beginner,10.4,4.0,51.2,61.6,9.9,Moderate,53.0,34.2,16.2,20.3,66.0,65.7,1,Statistics for DS
LRN01645,Data Analyst,Beginner,0.3,3.0,33.7,40.0,9.0,Moderate,22.9,52.5,19.9,43.9,30.6,24.3,1,Statistics for DS
LRN01646,Data Scientist,Advanced,27.9,8.0,97.1,82.1,10.5,Moderate,82.7,100.0,69.3,98.9,74.4,99.6,0,ML Algorithms Intro
LRN01647,Data Scientist,Advanced,25.1,28.0,78.1,60.6,3.7,Moderate,84.5,57.2,72.0,66.0,76.3,63.5,0,Statistics for DS
LRN01648,ML Engineer,Beginner,2.1,3.0,39.1,43.5,9.2,Moderate,65.3,60.6,70.6,51.7,41.6,6.5,1,Deep Learning Basics
LRN01649,MLOps Engineer,Beginner,1.6,3.0,36.4,51.4,9.6,Moderate,54.7,34.3,21.3,47.0,68.4,36.5,1,Deep Learning Basics
LRN01650,ML Engineer,Intermediate,13.9,15.0,61.0,57.0,6.2,Moderate,63.0,33.3,69.1,80.8,63.3,58.2,1,Statistics for DS
LRN01651,Data Scientist,Advanced,55.0,40.0,86.3,77.5,17.7,Fast,75.4,34.4,99.9,75.7,73.4,65.7,0,Statistics for DS
LRN01652,Data Scientist,Advanced,75.73749999999998,29.0,82.6,73.3,3.1,Slow,100.0,67.8,85.1,75.6,87.0,85.4,0,Statistics for DS
LRN01653,Data Scientist,Beginner,0.4,3.0,44.4,50.8,9.6,Moderate,64.6,46.9,47.5,19.8,41.4,80.8,1,ML Algorithms Intro
LRN01654,Data Analyst,Beginner,1.1,4.0,34.3,47.8,4.7,Slow,36.4,42.5,42.4,0.0,46.1,52.8,1,SQL for Analysts
LRN01655,MLOps Engineer,Intermediate,10.9,23.0,53.5,60.3,8.8,Slow,70.4,70.5,57.7,82.6,52.4,86.0,0,SQL for Analysts
LRN01656,Data Scientist,Advanced,58.1,34.0,73.1,63.1,17.1,Fast,67.0,82.4,75.7,69.0,64.7,95.9,0,Python Foundations
LRN01657,Data Analyst,Advanced,37.7,27.0,86.9,85.5,9.2,Fast,82.8,69.9,61.8,55.4,69.2,82.0,0,SQL for Analysts
LRN01658,ML Engineer,Beginner,1.9,4.0,54.9,59.7,13.9,Fast,35.2,48.7,25.7,54.9,49.0,35.9,1,ML Algorithms Intro
LRN01659,Data Scientist,Intermediate,24.5,13.0,77.0,60.3,6.4,Slow,78.4,69.9,66.9,71.9,51.5,59.0,1,SQL for Analysts
LRN01660,Data Analyst,Beginner,4.4,3.0,45.0,57.2,9.2,Moderate,41.1,49.4,7.4,1.9,30.2,48.1,1,SQL for Analysts
LRN01661,Data Analyst,Intermediate,17.8,22.0,70.8,61.4,4.4,Moderate,85.5,56.0,54.4,34.4,75.4,67.3,1,Statistics for DS
LRN01662,ML Engineer,Advanced,10.4,18.0,77.5,76.4,15.4,Fast,71.3,84.9,92.2,70.3,66.9,69.0,0,Deep Learning Basics
LRN01663,ML Engineer,Intermediate,20.4,18.0,38.9,44.9,9.6,Moderate,74.1,61.6,85.7,42.2,56.8,36.0,1,Deep Learning Basics
LRN01664,Data Analyst,Beginner,2.7,3.0,41.8,50.0,13.5,Fast,65.7,20.5,33.5,0.0,73.5,69.0,1,Statistics for DS
LRN01665,MLOps Engineer,Intermediate,15.8,5.0,59.4,48.8,3.6,Slow,99.4,49.3,79.0,71.3,65.9,69.6,1,SQL for Analysts
LRN01666,MLOps Engineer,Intermediate,13.4,11.0,49.4,51.4,8.8,Moderate,68.6,71.8,71.3,53.0,86.6,27.2,1,Deep Learning Basics
LRN01667,ML Engineer,Advanced,61.4,20.0,71.5,71.4,15.8,Fast,95.5,75.0,77.2,69.7,69.6,74.2,0,ML Algorithms Intro
LRN01668,Data Analyst,Beginner,3.4,4.0,47.0,50.6,12.7,Moderate,48.0,32.9,0.0,47.0,73.3,71.6,1,Statistics for DS
LRN01669,Data Analyst,Advanced,63.7,26.0,63.0,60.3,5.1,Moderate,95.1,100.0,89.1,77.5,79.0,87.1,0,SQL for Analysts
LRN01670,MLOps Engineer,Beginner,5.0,2.0,34.3,47.5,15.1,Moderate,43.7,75.9,28.1,0.0,44.2,16.6,1,Deep Learning Basics
LRN01671,Data Scientist,Beginner,3.7,5.0,60.1,61.4,15.9,Fast,42.1,48.2,58.8,40.1,33.6,43.9,1,Python Foundations
LRN01672,ML Engineer,Beginner,2.2,4.0,21.0,36.4,9.2,Slow,34.6,60.0,55.3,77.4,61.9,32.8,1,Python Foundations
LRN01673,ML Engineer,Beginner,4.6,5.0,42.3,43.1,16.4,Fast,60.4,60.0,35.2,57.1,31.9,41.5,1,ML Algorithms Intro
LRN01674,Data Analyst,Beginner,3.7,3.0,60.1,37.5,3.8,Moderate,51.1,39.9,13.2,27.2,35.7,40.2,1,SQL for Analysts
LRN01675,ML Engineer,Intermediate,41.4,12.0,53.7,58.5,5.8,Moderate,71.1,63.3,93.6,71.5,68.1,0.0,1,Statistics for DS
LRN01676,MLOps Engineer,Beginner,3.5,4.0,42.0,43.6,7.4,Moderate,43.2,6.0,59.5,53.9,37.5,18.7,1,Python Foundations
LRN01677,ML Engineer,Beginner,4.0,2.0,30.2,60.3,12.0,Moderate,69.8,42.4,43.1,42.9,39.6,42.2,1,ML Algorithms Intro
LRN01678,Data Scientist,Beginner,3.4,3.0,53.6,53.2,11.8,Fast,64.4,43.2,36.4,38.1,20.5,37.7,1,ML Algorithms Intro
LRN01679,MLOps Engineer,Beginner,2.9,3.0,65.3,61.1,13.4,Fast,42.6,34.6,58.9,63.6,60.9,37.6,1,Python Foundations
LRN01680,Data Scientist,Advanced,36.6,10.0,92.6,86.0,9.2,Fast,77.4,72.6,81.5,57.5,92.4,89.2,0,Statistics for DS
LRN01681,ML Engineer,Advanced,48.2,26.0,95.4,81.0,17.4,Fast,76.3,75.2,99.6,84.7,90.2,64.0,0,Statistics for DS
LRN01682,ML Engineer,Beginner,3.8,2.0,60.1,31.0,10.3,Moderate,44.2,62.0,62.1,45.2,64.8,15.3,1,Python Foundations
LRN01683,ML Engineer,Intermediate,28.4,11.0,61.4,65.7,6.0,Moderate,62.9,62.8,53.8,64.2,68.8,29.2,0,ML Algorithms Intro
LRN01684,Data Scientist,Intermediate,20.8,14.0,72.0,68.9,11.2,Fast,84.1,48.2,74.8,42.7,56.5,40.1,0,Statistics for DS
LRN01685,Data Analyst,Advanced,32.3,38.0,93.1,76.6,5.6,Slow,71.6,60.0,73.8,61.7,79.6,65.9,0,Statistics for DS
LRN01686,Data Analyst,Beginner,2.5,2.0,60.1,71.8,20.3,Fast,49.4,27.2,27.8,16.2,45.9,53.4,0,Statistics for DS
LRN01687,Data Scientist,Beginner,1.0,3.0,61.0,58.9,8.0,Moderate,43.1,44.8,37.2,50.2,23.1,38.9,0,Python Foundations
LRN01688,Data Scientist,Intermediate,33.0,8.0,78.4,66.6,5.6,Moderate,68.0,70.7,91.8,47.0,78.7,56.7,0,Python Foundations
LRN01689,ML Engineer,Advanced,30.6,17.0,100.0,76.7,7.7,Moderate,65.3,77.5,100.0,80.0,77.2,73.0,0,Feature Engineering
LRN01690,Data Scientist,Intermediate,26.7,9.0,66.4,68.5,10.2,Moderate,80.0,54.5,59.1,38.0,41.1,52.7,1,SQL for Analysts
LRN01691,ML Engineer,Intermediate,20.5,11.0,60.7,56.6,9.2,Slow,71.6,60.0,62.0,52.7,55.2,65.0,1,Deep Learning Basics
LRN01692,MLOps Engineer,Beginner,10.4,4.0,47.7,45.8,13.2,Moderate,38.6,25.7,41.0,39.1,57.4,26.7,1,Python Foundations
LRN01693,Data Analyst,Intermediate,16.9,14.0,51.3,56.8,11.8,Moderate,49.7,54.2,29.6,25.4,71.1,75.4,0,SQL for Analysts
LRN01694,ML Engineer,Advanced,25.5,14.0,81.0,78.3,4.6,Slow,76.2,97.0,84.9,47.0,71.2,38.6,0,Statistics for DS
LRN01695,ML Engineer,Beginner,1.5,5.0,19.1,27.8,0.5,Slow,40.4,55.9,66.9,40.1,60.4,37.0,1,Python Foundations
LRN01696,Data Scientist,Intermediate,33.6,17.0,57.1,62.1,6.9,Moderate,79.2,83.4,57.6,68.0,52.2,62.0,1,ML Algorithms Intro
LRN01697,Data Analyst,Intermediate,19.0,8.0,63.3,71.6,7.4,Moderate,63.0,59.6,45.8,23.5,73.2,53.4,1,Statistics for DS
LRN01698,ML Engineer,Intermediate,28.1,18.0,79.2,79.5,13.8,Fast,100.0,79.0,69.4,51.5,48.9,56.5,0,Deep Learning Basics
LRN01699,MLOps Engineer,Intermediate,30.5,14.0,81.7,80.5,4.6,Slow,57.0,60.0,57.1,62.9,79.6,51.4,1,Python Foundations
LRN01700,ML Engineer,Intermediate,14.3,11.0,60.1,54.8,9.6,Moderate,75.0,81.3,58.0,50.4,54.3,54.5,1,Deep Learning Basics
LRN01701,MLOps Engineer,Advanced,50.9,29.0,100.0,86.0,0.5,Slow,76.7,68.2,61.3,58.2,69.5,63.6,0,Python Foundations
LRN01702,MLOps Engineer,Intermediate,18.4,12.0,60.1,64.8,11.4,Moderate,64.1,51.3,53.4,54.8,73.9,46.6,0,Python Foundations
LRN01703,Data Scientist,Beginner,1.3,4.0,48.6,54.0,9.2,Moderate,48.6,13.0,61.8,43.1,71.6,14.7,1,Statistics for DS
LRN01704,ML Engineer,Beginner,2.7,48.5,20.7,26.8,10.1,Moderate,29.4,45.6,44.0,31.6,60.1,37.0,1,Python Foundations
LRN01705,Data Scientist,Beginner,3.9,3.0,35.7,39.5,11.2,Moderate,62.5,55.8,34.1,54.9,19.2,39.6,1,ML Algorithms Intro
LRN01706,MLOps Engineer,Beginner,10.4,1.0,60.7,54.1,6.7,Moderate,81.7,27.0,70.9,21.4,52.7,50.0,1,Deep Learning Basics
LRN01707,Data Analyst,Beginner,2.5,4.0,47.5,52.3,7.8,Moderate,39.8,58.3,8.1,44.2,58.8,40.0,1,Statistics for DS
LRN01708,Data Scientist,Intermediate,16.4,10.0,66.6,65.0,8.6,Moderate,73.9,49.7,73.6,36.8,66.6,48.1,0,Statistics for DS
LRN01709,MLOps Engineer,Beginner,6.2,4.0,48.4,48.9,13.5,Moderate,64.3,30.0,58.9,32.2,46.5,22.3,1,Deep Learning Basics
LRN01710,Data Scientist,Beginner,10.4,4.0,23.4,38.1,6.3,Moderate,56.8,37.1,63.3,36.0,67.7,36.8,1,Statistics for DS
LRN01711,ML Engineer,Intermediate,22.5,10.0,63.6,57.8,30.25,Moderate,67.7,58.4,55.1,43.7,78.0,43.1,1,Deep Learning Basics
LRN01712,Data Scientist,Beginner,2.6,4.0,66.1,61.2,13.3,Fast,65.3,59.5,39.7,51.1,55.6,17.6,1,Python Foundations
LRN01713,MLOps Engineer,Intermediate,12.2,13.0,81.3,78.4,16.6,Moderate,85.7,81.6,63.4,29.3,66.7,52.9,0,Deep Learning Basics
LRN01714,MLOps Engineer,Advanced,10.4,27.0,78.1,76.8,1.1,Slow,80.5,70.8,100.0,66.8,100.0,73.7,0,Deep Learning Basics
LRN01715,Data Scientist,Intermediate,24.0,11.0,88.5,76.4,12.2,Moderate,65.3,61.3,65.9,63.8,59.4,55.7,0,Python Foundations
